People: 孙少平; 润叶姐; 祖母 </s> “我一定把你的话捎给他！” </s> “这就好……” </s> 她亲切地看了他一眼。 </s> 天开始模模糊糊地黑起来了。 </s> 城市的四面八方，灯火已经闪闪烁烁。 </s> 风温和地抚摸着人的脸颊。 </s> 隐隐地可以嗅到一种泥土和青草芽的新鲜味道。 </s> 多么好呀，春夜！ </s> 现在，润叶姐把他送到了学校的大门口。 </s> 她站定，说： </s> “你快回去……” </s> 说完这话后，便从自己的衣袋里摸出个什么东西，一把塞进他的衣袋，旋即就转过身走了。 </s> 走了几步她才又回过头说： </s> “那点粮票你去换点细粮吧……” </s> 少平还没有反应过来这是怎么一回事，润叶姐就已经消失在坡下的拐弯处了。 </s> 他呆呆地立在黑暗中，把手伸进自己的衣袋，紧紧地捏住了那个小纸包。 </s> 他鼻子一酸，眼睛顿时被泪水模糊了…… </s> 第4章星期五，孙少平请了半天假，来到城关粮站，拿润叶姐给他的五十斤粮票，按粗细粮比例，买了二十斤白面和三十斤玉米面。 </s> 这年头，五十斤粮票可不是一个小数字啊！ </s> 润叶姐塞给他的那个小纸包里，还有三十元钱，买完这些粮，还剩了拾元，他准备拿这钱给祖母买点止痛片和眼药水，然后再给自己换一点学校大灶上的菜票。 </s> 他把这些粮食从粮站上背到学校，换了三十斤“亚洲”票和五斤“欧洲”票。	who said "“你快回去……”"?	13	16
People: 孙少平; 润叶姐; 祖母 </s> 天开始模模糊糊地黑起来了。 </s> 城市的四面八方，灯火已经闪闪烁烁。 </s> 风温和地抚摸着人的脸颊。 </s> 隐隐地可以嗅到一种泥土和青草芽的新鲜味道。 </s> 多么好呀，春夜！ </s> 现在，润叶姐把他送到了学校的大门口。 </s> 她站定，说： </s> “你快回去……” </s> 说完这话后，便从自己的衣袋里摸出个什么东西，一把塞进他的衣袋，旋即就转过身走了。 </s> 走了几步她才又回过头说： </s> “那点粮票你去换点细粮吧……” </s> 少平还没有反应过来这是怎么一回事，润叶姐就已经消失在坡下的拐弯处了。 </s> 他呆呆地立在黑暗中，把手伸进自己的衣袋，紧紧地捏住了那个小纸包。 </s> 他鼻子一酸，眼睛顿时被泪水模糊了…… </s> 第4章星期五，孙少平请了半天假，来到城关粮站，拿润叶姐给他的五十斤粮票，按粗细粮比例，买了二十斤白面和三十斤玉米面。 </s> 这年头，五十斤粮票可不是一个小数字啊！ </s> 润叶姐塞给他的那个小纸包里，还有三十元钱，买完这些粮，还剩了拾元，他准备拿这钱给祖母买点止痛片和眼药水，然后再给自己换一点学校大灶上的菜票。 </s> 他把这些粮食从粮站上背到学校，换了三十斤“亚洲”票和五斤“欧洲”票。 </s> 另外的十五斤白面他舍不得吃，准备明天带回家去。 </s> 让老祖母和两个小外甥吃。 </s> 三十斤玉米面他已经够满足了。	who said "“那点粮票你去换点细粮吧……”"?	13	16
People: 少平; 金波; 兰香; 金秀 </s> 只是到了公社前面的中学附近时，他两个却不约而同地停住了车子。 </s> 中学也在河对面，四、五间教室，两排石窑洞；窑洞下面，一个小土操场上安一副破烂的篮球架。 </s> 多么可爱的地方啊！ </s> 他们在此度过了两年的时光，对这地方熟悉得就象自己的身体一样。 </s> 现在他们虽然到了一个大学校，但这里的一切都常常出现在他们的睡梦中。 </s> 现在是星期六下午，他们知道，除过几个公派老师外，学生和挣工分的老师都回家去了。 </s> 他们的妹妹兰香和金秀大概也走了。 </s> 太阳已经快要落山，沟道里暗了下来，风也有些凉森森的。 </s> 他俩立了一会，谁也没说什么话，就骑着车子又上路了。 </s> 少平蹬车，金波坐在车后，用一只手亲热地搂着他的腰，一口好嗓音唱起了信天游： </s> “提起我的家来家有名，家住在绥德州三十里铺村……” </s> 象银子一般清亮的东拉河，到这里水量已经大点了，此刻在夕阳的辉映下，波光闪闪地流淌着，和公路并行，在沟道里蜿蜒盘绕…… </s> 到了罐子村的时候，少平猛一下停住了车。 </s> 他突然看见他妹妹兰香站在公路边，象是在等人——说不定就是在等他哩！ </s> 他和金波跳下车子，兰香已经跑到跟前来了。 </s> 少平吃惊地看见妹妹脸蛋上挂着两颗泪珠，赶忙问： </s> “出什么事了？” </s> “姐夫……” </s> 兰香刚一开口，就哭得说不下去了。 </s> 少平扭头对金波说： </s> “你骑车先回去。那点面先搁在你家里，罢了我来取……”	who said "“提起我的家来家有名，家住在绥德州三十里铺村……”"?	12	14
People: 少平; 金波; 兰香; 金秀 </s> 他们的妹妹兰香和金秀大概也走了。 </s> 太阳已经快要落山，沟道里暗了下来，风也有些凉森森的。 </s> 他俩立了一会，谁也没说什么话，就骑着车子又上路了。 </s> 少平蹬车，金波坐在车后，用一只手亲热地搂着他的腰，一口好嗓音唱起了信天游： </s> “提起我的家来家有名，家住在绥德州三十里铺村……” </s> 象银子一般清亮的东拉河，到这里水量已经大点了，此刻在夕阳的辉映下，波光闪闪地流淌着，和公路并行，在沟道里蜿蜒盘绕…… </s> 到了罐子村的时候，少平猛一下停住了车。 </s> 他突然看见他妹妹兰香站在公路边，象是在等人——说不定就是在等他哩！ </s> 他和金波跳下车子，兰香已经跑到跟前来了。 </s> 少平吃惊地看见妹妹脸蛋上挂着两颗泪珠，赶忙问： </s> “出什么事了？” </s> “姐夫……” </s> 兰香刚一开口，就哭得说不下去了。 </s> 少平扭头对金波说： </s> “你骑车先回去。那点面先搁在你家里，罢了我来取……” </s> 金波是个聪敏小子，他明白少平姐夫家大概出了事，他也许不便帮什么忙，就骑着车子走了。 </s> 上车子后，他又扭过头说： </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说：	who said "“出什么事了？”"?	8	10
People: 少平; 金波; 兰香 </s> 太阳已经快要落山，沟道里暗了下来，风也有些凉森森的。 </s> 他俩立了一会，谁也没说什么话，就骑着车子又上路了。 </s> 少平蹬车，金波坐在车后，用一只手亲热地搂着他的腰，一口好嗓音唱起了信天游： </s> “提起我的家来家有名，家住在绥德州三十里铺村……” </s> 象银子一般清亮的东拉河，到这里水量已经大点了，此刻在夕阳的辉映下，波光闪闪地流淌着，和公路并行，在沟道里蜿蜒盘绕…… </s> 到了罐子村的时候，少平猛一下停住了车。 </s> 他突然看见他妹妹兰香站在公路边，象是在等人——说不定就是在等他哩！ </s> 他和金波跳下车子，兰香已经跑到跟前来了。 </s> 少平吃惊地看见妹妹脸蛋上挂着两颗泪珠，赶忙问： </s> “出什么事了？” </s> “姐夫……” </s> 兰香刚一开口，就哭得说不下去了。 </s> 少平扭头对金波说： </s> “你骑车先回去。那点面先搁在你家里，罢了我来取……” </s> 金波是个聪敏小子，他明白少平姐夫家大概出了事，他也许不便帮什么忙，就骑着车子走了。 </s> 上车子后，他又扭过头说： </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说： </s> “姐夫叫公社拉到工地上劳教去了……”	who said "“姐夫……”"?	16	18
People: 少平; 金波; 兰香 </s> “提起我的家来家有名，家住在绥德州三十里铺村……” </s> 象银子一般清亮的东拉河，到这里水量已经大点了，此刻在夕阳的辉映下，波光闪闪地流淌着，和公路并行，在沟道里蜿蜒盘绕…… </s> 到了罐子村的时候，少平猛一下停住了车。 </s> 他突然看见他妹妹兰香站在公路边，象是在等人——说不定就是在等他哩！ </s> 他和金波跳下车子，兰香已经跑到跟前来了。 </s> 少平吃惊地看见妹妹脸蛋上挂着两颗泪珠，赶忙问： </s> “出什么事了？” </s> “姐夫……” </s> 兰香刚一开口，就哭得说不下去了。 </s> 少平扭头对金波说： </s> “你骑车先回去。那点面先搁在你家里，罢了我来取……” </s> 金波是个聪敏小子，他明白少平姐夫家大概出了事，他也许不便帮什么忙，就骑着车子走了。 </s> 上车子后，他又扭过头说： </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说： </s> “姐夫叫公社拉到工地上劳教去了……” </s> “我还以为他死啦！在什么地方？” </s> 少平问妹妹。 </s> “就在咱村里。”	who said "“你骑车先回去。那点面先搁在你家里，罢了我来取……”"?	8	10
People: 少平; 金波; 兰香 </s> 他突然看见他妹妹兰香站在公路边，象是在等人——说不定就是在等他哩！ </s> 他和金波跳下车子，兰香已经跑到跟前来了。 </s> 少平吃惊地看见妹妹脸蛋上挂着两颗泪珠，赶忙问： </s> “出什么事了？” </s> “姐夫……” </s> 兰香刚一开口，就哭得说不下去了。 </s> 少平扭头对金波说： </s> “你骑车先回去。那点面先搁在你家里，罢了我来取……” </s> 金波是个聪敏小子，他明白少平姐夫家大概出了事，他也许不便帮什么忙，就骑着车子走了。 </s> 上车子后，他又扭过头说： </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说： </s> “姐夫叫公社拉到工地上劳教去了……” </s> “我还以为他死啦！在什么地方？” </s> 少平问妹妹。 </s> “就在咱村里。” </s> “为什么劳教？” </s> “出去贩卖了点老鼠药，人家说他走资本主义道路……” </s> “姐姐呢？”	who said "“需要我，你言传一声……”"?	12	14
People: 少平; 金波; 兰香; 狗蛋; 猫蛋 </s> 少平吃惊地看见妹妹脸蛋上挂着两颗泪珠，赶忙问： </s> “出什么事了？” </s> “姐夫……” </s> 兰香刚一开口，就哭得说不下去了。 </s> 少平扭头对金波说： </s> “你骑车先回去。那点面先搁在你家里，罢了我来取……” </s> 金波是个聪敏小子，他明白少平姐夫家大概出了事，他也许不便帮什么忙，就骑着车子走了。 </s> 上车子后，他又扭过头说： </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说： </s> “姐夫叫公社拉到工地上劳教去了……” </s> “我还以为他死啦！在什么地方？” </s> 少平问妹妹。 </s> “就在咱村里。” </s> “为什么劳教？” </s> “出去贩卖了点老鼠药，人家说他走资本主义道路……” </s> “姐姐呢？” </s> 姐姐抱着猫蛋狗蛋到咱家去了，让我留在这里照门。 </s> 我急得不行，就在路边等你回来。	who said "“别哭了，你快给我说，出什么事了？”"?	8	10
People: 少平; 金波; 兰香; 狗蛋; 猫蛋 </s> “姐夫……” </s> 兰香刚一开口，就哭得说不下去了。 </s> 少平扭头对金波说： </s> “你骑车先回去。那点面先搁在你家里，罢了我来取……” </s> 金波是个聪敏小子，他明白少平姐夫家大概出了事，他也许不便帮什么忙，就骑着车子走了。 </s> 上车子后，他又扭过头说： </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说： </s> “姐夫叫公社拉到工地上劳教去了……” </s> “我还以为他死啦！在什么地方？” </s> 少平问妹妹。 </s> “就在咱村里。” </s> “为什么劳教？” </s> “出去贩卖了点老鼠药，人家说他走资本主义道路……” </s> “姐姐呢？” </s> 姐姐抱着猫蛋狗蛋到咱家去了，让我留在这里照门。 </s> 我急得不行，就在路边等你回来。 </s> ”“爸爸和哥哥现在在什么地方？” </s> “我不知道。我还没回家去，姐姐就在这里把我拦住了……”	who said "“姐夫叫公社拉到工地上劳教去了……”"?	16	18
People: 孙少平; 金波; 兰香; 狗蛋; 猫蛋 </s> 兰香刚一开口，就哭得说不下去了。 </s> 少平扭头对金波说： </s> “你骑车先回去。那点面先搁在你家里，罢了我来取……” </s> 金波是个聪敏小子，他明白少平姐夫家大概出了事，他也许不便帮什么忙，就骑着车子走了。 </s> 上车子后，他又扭过头说： </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说： </s> “姐夫叫公社拉到工地上劳教去了……” </s> “我还以为他死啦！在什么地方？” </s> 少平问妹妹。 </s> “就在咱村里。” </s> “为什么劳教？” </s> “出去贩卖了点老鼠药，人家说他走资本主义道路……” </s> “姐姐呢？” </s> 姐姐抱着猫蛋狗蛋到咱家去了，让我留在这里照门。 </s> 我急得不行，就在路边等你回来。 </s> ”“爸爸和哥哥现在在什么地方？” </s> “我不知道。我还没回家去，姐姐就在这里把我拦住了……” </s> 孙少平一下子感到又急又难受。	who said "“我还以为他死啦！在什么地方？”"?	8	11
People: 孙少平; 金波; 兰香; 狗蛋; 猫蛋 </s> “你骑车先回去。那点面先搁在你家里，罢了我来取……” </s> 金波是个聪敏小子，他明白少平姐夫家大概出了事，他也许不便帮什么忙，就骑着车子走了。 </s> 上车子后，他又扭过头说： </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说： </s> “姐夫叫公社拉到工地上劳教去了……” </s> “我还以为他死啦！在什么地方？” </s> 少平问妹妹。 </s> “就在咱村里。” </s> “为什么劳教？” </s> “出去贩卖了点老鼠药，人家说他走资本主义道路……” </s> “姐姐呢？” </s> 姐姐抱着猫蛋狗蛋到咱家去了，让我留在这里照门。 </s> 我急得不行，就在路边等你回来。 </s> ”“爸爸和哥哥现在在什么地方？” </s> “我不知道。我还没回家去，姐姐就在这里把我拦住了……” </s> 孙少平一下子感到又急又难受。 </s> 他知道这件事会把他们家在全公社扬臭。 </s> 这年头，老百姓尽管少吃缺穿，但非常看重政治名誉。	who said "“就在咱村里。”"?	17	19
People: 孙少平; 金波; 兰香; 狗蛋; 猫蛋 </s> 金波是个聪敏小子，他明白少平姐夫家大概出了事，他也许不便帮什么忙，就骑着车子走了。 </s> 上车子后，他又扭过头说： </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说： </s> “姐夫叫公社拉到工地上劳教去了……” </s> “我还以为他死啦！在什么地方？” </s> 少平问妹妹。 </s> “就在咱村里。” </s> “为什么劳教？” </s> “出去贩卖了点老鼠药，人家说他走资本主义道路……” </s> “姐姐呢？” </s> 姐姐抱着猫蛋狗蛋到咱家去了，让我留在这里照门。 </s> 我急得不行，就在路边等你回来。 </s> ”“爸爸和哥哥现在在什么地方？” </s> “我不知道。我还没回家去，姐姐就在这里把我拦住了……” </s> 孙少平一下子感到又急又难受。 </s> 他知道这件事会把他们家在全公社扬臭。 </s> 这年头，老百姓尽管少吃缺穿，但非常看重政治名誉。 </s> 谁家的一个人给糟践上这么一次，家里另外的人跟集上会都有人指着后脑勺说长道短。	who said "“为什么劳教？”"?	8	11
People: 孙少平; 金波; 兰香; 狗蛋; 猫蛋 </s> 上车子后，他又扭过头说： </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说： </s> “姐夫叫公社拉到工地上劳教去了……” </s> “我还以为他死啦！在什么地方？” </s> 少平问妹妹。 </s> “就在咱村里。” </s> “为什么劳教？” </s> “出去贩卖了点老鼠药，人家说他走资本主义道路……” </s> “姐姐呢？” </s> 姐姐抱着猫蛋狗蛋到咱家去了，让我留在这里照门。 </s> 我急得不行，就在路边等你回来。 </s> ”“爸爸和哥哥现在在什么地方？” </s> “我不知道。我还没回家去，姐姐就在这里把我拦住了……” </s> 孙少平一下子感到又急又难受。 </s> 他知道这件事会把他们家在全公社扬臭。 </s> 这年头，老百姓尽管少吃缺穿，但非常看重政治名誉。 </s> 谁家的一个人给糟践上这么一次，家里另外的人跟集上会都有人指着后脑勺说长道短。 </s> 更不要说，以后公家在农村需要个人，家庭成员有政治问题，那就只能靠边站了。	who said "“出去贩卖了点老鼠药，人家说他走资本主义道路……”"?	17	19
People: 孙少平; 金波; 兰香; 狗蛋; 猫蛋 </s> “需要我，你言传一声……” </s> 金波走后，为了使妹妹平静一点，少平用手在她头上亲切地摸了摸，说： </s> “别哭了，你快给我说，出什么事了？” </s> 兰香揩了一把眼泪说： </s> “姐夫叫公社拉到工地上劳教去了……” </s> “我还以为他死啦！在什么地方？” </s> 少平问妹妹。 </s> “就在咱村里。” </s> “为什么劳教？” </s> “出去贩卖了点老鼠药，人家说他走资本主义道路……” </s> “姐姐呢？” </s> 姐姐抱着猫蛋狗蛋到咱家去了，让我留在这里照门。 </s> 我急得不行，就在路边等你回来。 </s> ”“爸爸和哥哥现在在什么地方？” </s> “我不知道。我还没回家去，姐姐就在这里把我拦住了……” </s> 孙少平一下子感到又急又难受。 </s> 他知道这件事会把他们家在全公社扬臭。 </s> 这年头，老百姓尽管少吃缺穿，但非常看重政治名誉。 </s> 谁家的一个人给糟践上这么一次，家里另外的人跟集上会都有人指着后脑勺说长道短。 </s> 更不要说，以后公家在农村需要个人，家庭成员有政治问题，那就只能靠边站了。 </s> 另外，他姐夫平时就遛遛达达不好好劳动，家里光景一烂包，全凭姐姐一个人拉扯两个孩子。	who said "“姐姐呢？”"?	8	11
People: 孙少平; 王满银; 兰香 </s> 我急得不行，就在路边等你回来。 </s> ”“爸爸和哥哥现在在什么地方？” </s> “我不知道。我还没回家去，姐姐就在这里把我拦住了……” </s> 孙少平一下子感到又急又难受。 </s> 他知道这件事会把他们家在全公社扬臭。 </s> 这年头，老百姓尽管少吃缺穿，但非常看重政治名誉。 </s> 谁家的一个人给糟践上这么一次，家里另外的人跟集上会都有人指着后脑勺说长道短。 </s> 更不要说，以后公家在农村需要个人，家庭成员有政治问题，那就只能靠边站了。 </s> 另外，他姐夫平时就遛遛达达不好好劳动，家里光景一烂包，全凭姐姐一个人拉扯两个孩子。 </s> 要是劳教，丢人不算，还不给工分，一年下来又不知要出多少粮钱——现在他们家多年的粮钱都堆在一起还不了帐。 </s> “王八蛋！” </s> 孙少平气愤地骂了一句他姐夫。 </s> “就苦了个姐姐……” </s> 兰香难受地说。 </s> 她今年十三岁，身体已经扯开了条，尽管穿一身旧衣服，但乌黑的短头发剪得整整齐齐，白白的脸盘加上尖俏的下巴，一副非常可爱的模样。 </s> 由于家境贫困，她从小就很懂事，刚刚四五岁就常提个小篮篮出去拔猪草，捡柴禾。 </s> 这孩子脑子反应很快，在数学方面很有些天资，小时候父亲和哥哥在家里算帐，她在旁边一口就说出来了，常常把两个大人惊得目瞪口呆…… </s> 现在，这兄妹俩站在罐子村的公路边上，把他们的姐夫王满银恨得咬牙切齿。 </s> 少平对妹妹说： </s> “走，咱现在回村子去！” </s> 兰香说：	who said "“王八蛋！”"?	8	11
People: 孙少平; 王满银; 兰香 </s> “我不知道。我还没回家去，姐姐就在这里把我拦住了……” </s> 孙少平一下子感到又急又难受。 </s> 他知道这件事会把他们家在全公社扬臭。 </s> 这年头，老百姓尽管少吃缺穿，但非常看重政治名誉。 </s> 谁家的一个人给糟践上这么一次，家里另外的人跟集上会都有人指着后脑勺说长道短。 </s> 更不要说，以后公家在农村需要个人，家庭成员有政治问题，那就只能靠边站了。 </s> 另外，他姐夫平时就遛遛达达不好好劳动，家里光景一烂包，全凭姐姐一个人拉扯两个孩子。 </s> 要是劳教，丢人不算，还不给工分，一年下来又不知要出多少粮钱——现在他们家多年的粮钱都堆在一起还不了帐。 </s> “王八蛋！” </s> 孙少平气愤地骂了一句他姐夫。 </s> “就苦了个姐姐……” </s> 兰香难受地说。 </s> 她今年十三岁，身体已经扯开了条，尽管穿一身旧衣服，但乌黑的短头发剪得整整齐齐，白白的脸盘加上尖俏的下巴，一副非常可爱的模样。 </s> 由于家境贫困，她从小就很懂事，刚刚四五岁就常提个小篮篮出去拔猪草，捡柴禾。 </s> 这孩子脑子反应很快，在数学方面很有些天资，小时候父亲和哥哥在家里算帐，她在旁边一口就说出来了，常常把两个大人惊得目瞪口呆…… </s> 现在，这兄妹俩站在罐子村的公路边上，把他们的姐夫王满银恨得咬牙切齿。 </s> 少平对妹妹说： </s> “走，咱现在回村子去！” </s> 兰香说： </s> “姐姐让我在这里照门哩……” </s> “你怎敢晚上一个人住在这？再说，这家里有什么金子银子要照哩？那几个破盆烂碗，白给贼娃子都不要！走，咱上去把门一锁，回家去。”	who said "“就苦了个姐姐……”"?	18	20
People: 孙少平; 王满银; 兰香 </s> 要是劳教，丢人不算，还不给工分，一年下来又不知要出多少粮钱——现在他们家多年的粮钱都堆在一起还不了帐。 </s> “王八蛋！” </s> 孙少平气愤地骂了一句他姐夫。 </s> “就苦了个姐姐……” </s> 兰香难受地说。 </s> 她今年十三岁，身体已经扯开了条，尽管穿一身旧衣服，但乌黑的短头发剪得整整齐齐，白白的脸盘加上尖俏的下巴，一副非常可爱的模样。 </s> 由于家境贫困，她从小就很懂事，刚刚四五岁就常提个小篮篮出去拔猪草，捡柴禾。 </s> 这孩子脑子反应很快，在数学方面很有些天资，小时候父亲和哥哥在家里算帐，她在旁边一口就说出来了，常常把两个大人惊得目瞪口呆…… </s> 现在，这兄妹俩站在罐子村的公路边上，把他们的姐夫王满银恨得咬牙切齿。 </s> 少平对妹妹说： </s> “走，咱现在回村子去！” </s> 兰香说： </s> “姐姐让我在这里照门哩……” </s> “你怎敢晚上一个人住在这？再说，这家里有什么金子银子要照哩？那几个破盆烂碗，白给贼娃子都不要！走，咱上去把门一锁，回家去。” </s> “行！” </s> 兰香也早在这里呆不住了，想回村去看看事情究竟如何凶险。 </s> 这兄妹俩把罐子村姐姐家的门一锁，就相跟着一路小跑往回走。 </s> 离村子一里路的地方，他俩紧张地站在公路上，不敢走了。 </s> 公社农田基建会战工地就在他们村头。 </s> 已经听见高音喇叭的吼叫声了。 </s> 远处，在东拉河对面的半山坡上，插着许多红旗，人群象蚂蚁一样乱纷纷的。	who said "“走，咱现在回村子去！”"?	8	11
People: 孙少平; 王满银; 兰香 </s> 孙少平气愤地骂了一句他姐夫。 </s> “就苦了个姐姐……” </s> 兰香难受地说。 </s> 她今年十三岁，身体已经扯开了条，尽管穿一身旧衣服，但乌黑的短头发剪得整整齐齐，白白的脸盘加上尖俏的下巴，一副非常可爱的模样。 </s> 由于家境贫困，她从小就很懂事，刚刚四五岁就常提个小篮篮出去拔猪草，捡柴禾。 </s> 这孩子脑子反应很快，在数学方面很有些天资，小时候父亲和哥哥在家里算帐，她在旁边一口就说出来了，常常把两个大人惊得目瞪口呆…… </s> 现在，这兄妹俩站在罐子村的公路边上，把他们的姐夫王满银恨得咬牙切齿。 </s> 少平对妹妹说： </s> “走，咱现在回村子去！” </s> 兰香说： </s> “姐姐让我在这里照门哩……” </s> “你怎敢晚上一个人住在这？再说，这家里有什么金子银子要照哩？那几个破盆烂碗，白给贼娃子都不要！走，咱上去把门一锁，回家去。” </s> “行！” </s> 兰香也早在这里呆不住了，想回村去看看事情究竟如何凶险。 </s> 这兄妹俩把罐子村姐姐家的门一锁，就相跟着一路小跑往回走。 </s> 离村子一里路的地方，他俩紧张地站在公路上，不敢走了。 </s> 公社农田基建会战工地就在他们村头。 </s> 已经听见高音喇叭的吼叫声了。 </s> 远处，在东拉河对面的半山坡上，插着许多红旗，人群象蚂蚁一样乱纷纷的。 </s> 两个孩子马上想到，那个不是东西的姐夫就在那里劳教。 </s> 说不定爸爸也在那里——因为他是基建队的。	who said "“姐姐让我在这里照门哩……”"?	18	20
People: 少平; 王满银; 兰香 </s> “就苦了个姐姐……” </s> 兰香难受地说。 </s> 她今年十三岁，身体已经扯开了条，尽管穿一身旧衣服，但乌黑的短头发剪得整整齐齐，白白的脸盘加上尖俏的下巴，一副非常可爱的模样。 </s> 由于家境贫困，她从小就很懂事，刚刚四五岁就常提个小篮篮出去拔猪草，捡柴禾。 </s> 这孩子脑子反应很快，在数学方面很有些天资，小时候父亲和哥哥在家里算帐，她在旁边一口就说出来了，常常把两个大人惊得目瞪口呆…… </s> 现在，这兄妹俩站在罐子村的公路边上，把他们的姐夫王满银恨得咬牙切齿。 </s> 少平对妹妹说： </s> “走，咱现在回村子去！” </s> 兰香说： </s> “姐姐让我在这里照门哩……” </s> “你怎敢晚上一个人住在这？再说，这家里有什么金子银子要照哩？那几个破盆烂碗，白给贼娃子都不要！走，咱上去把门一锁，回家去。” </s> “行！” </s> 兰香也早在这里呆不住了，想回村去看看事情究竟如何凶险。 </s> 这兄妹俩把罐子村姐姐家的门一锁，就相跟着一路小跑往回走。 </s> 离村子一里路的地方，他俩紧张地站在公路上，不敢走了。 </s> 公社农田基建会战工地就在他们村头。 </s> 已经听见高音喇叭的吼叫声了。 </s> 远处，在东拉河对面的半山坡上，插着许多红旗，人群象蚂蚁一样乱纷纷的。 </s> 两个孩子马上想到，那个不是东西的姐夫就在那里劳教。 </s> 说不定爸爸也在那里——因为他是基建队的。 </s> 当然，二爸肯定也在那里，他是大队支部委员，又是队里的基建队长。	who said "“你怎敢晚上一个人住在这？再说，这家里有什么金子银子要照哩？那几个破盆烂碗，白给贼娃子都不要！走，咱上去把门一锁，回家去。”"?	8	10
People: 少平; 王满银; 兰香 </s> 兰香难受地说。 </s> 她今年十三岁，身体已经扯开了条，尽管穿一身旧衣服，但乌黑的短头发剪得整整齐齐，白白的脸盘加上尖俏的下巴，一副非常可爱的模样。 </s> 由于家境贫困，她从小就很懂事，刚刚四五岁就常提个小篮篮出去拔猪草，捡柴禾。 </s> 这孩子脑子反应很快，在数学方面很有些天资，小时候父亲和哥哥在家里算帐，她在旁边一口就说出来了，常常把两个大人惊得目瞪口呆…… </s> 现在，这兄妹俩站在罐子村的公路边上，把他们的姐夫王满银恨得咬牙切齿。 </s> 少平对妹妹说： </s> “走，咱现在回村子去！” </s> 兰香说： </s> “姐姐让我在这里照门哩……” </s> “你怎敢晚上一个人住在这？再说，这家里有什么金子银子要照哩？那几个破盆烂碗，白给贼娃子都不要！走，咱上去把门一锁，回家去。” </s> “行！” </s> 兰香也早在这里呆不住了，想回村去看看事情究竟如何凶险。 </s> 这兄妹俩把罐子村姐姐家的门一锁，就相跟着一路小跑往回走。 </s> 离村子一里路的地方，他俩紧张地站在公路上，不敢走了。 </s> 公社农田基建会战工地就在他们村头。 </s> 已经听见高音喇叭的吼叫声了。 </s> 远处，在东拉河对面的半山坡上，插着许多红旗，人群象蚂蚁一样乱纷纷的。 </s> 两个孩子马上想到，那个不是东西的姐夫就在那里劳教。 </s> 说不定爸爸也在那里——因为他是基建队的。 </s> 当然，二爸肯定也在那里，他是大队支部委员，又是队里的基建队长。 </s> 说不定二爸还能帮点什么忙吧？	who said "“行！”"?	17	19
