People: 孙少平; 顾养民; 金波; 秀 </s> 他常常感到别人在嘲笑他的寒酸，因此对一切家境好的同学内心中有一种变态的对立情绪。 </s> 就说现在吧，他对那个派头十足的班长顾养民，已经产生了一种强烈的反感情绪。 </s> 每当他看见他站在讲台上，穿戴得时髦笔挺，一边优雅地点名，一边扬起手腕看表的神态时，一种无名的怒火就在胸膛里燃烧起来，压也压不住。 </s> 点名的时候，点到谁，谁就答个到。 </s> 有一次点到他的时候，他故意没有吭声。 </s> 班长瞪了他一眼，又喊了一声他的名字，他还是没有吭声。 </s> 如果在初中，这种情况说不定立即就会引起一场暴力性的冲突。 </s> 大概因为大家刚升入高中，相互不摸情况，班长对于他这种污辱性的轻蔑，采取了克制的态度，接着去点别人的名了。 </s> 点完名散场后，他和他们村的金波一同走出教室。 </s> 这家伙喜眉笑脸地对他悄悄伸出一个大拇指，说： </s> “好！” </s> “我担心这小子要和我打架。” </s> 孙少平事后倒有点后悔他刚才的行为了。 </s> “他小子敢！” </s> 金波瞪起一双大花眼睛，拳头在空中晃了晃。 </s> 金波和他同龄，个子却比他矮一个头。 </s> 他皮肤白晰，眉目清秀，长得象个女孩子。 </s> 但这人心却生硬，做什么事手脚非常麻利。 </s> 平静时象个姑娘，动作时如同一只老虎。 </s> 金波他父亲是地区运输公司的汽车司机，家庭情况比孙少平要好一些，生活方面在班里算是属于较高层次的。 </s> 少平和这位“富翁”的关系倒特别要好。	who said "“好！”"?	18	20
People: 田福堂; 润叶; 徐治功; 冯世宽; 白明川 </s> “两铧地实际上是个路线问题！毛主席说，严重的问题是教育农民！” </s> 徐治功扭过头反驳白明川。 </s> “毛主席是说过这话。但毛主席没说让咱们动不动就‘劳教’农民嘛！” </s> “这不是我的发明！这是县上冯世宽主任的政策。你觉得冯主任不对，你到上面另讨个指示来，我徐治功照办！” </s> “唉……” </s> 白明川也没什么好说的了。 </s> 过了一会，才有点痛苦地说： </s> “治功，还是稳当一点好。你记得不？咱们在高家湾下乡时，饭派在廷亮家，他们当时都快断炊了，为了招待咱两个，跑出去问邻居借了半升白面……你怎好意思就因为这么点事把人家拉到工地上劳教……” </s> 徐治功为白明川的没水平话都想笑了，说： </s> “难道共产党员因为吃了一顿饭，就连革命原则也不要了吗？” </s> “抽烟！” </s> 田福堂又掏出两根纸烟，对两位争吵的上级说： </s> “接上抽！” </s> 这时候，听见外面有人敲门。 </s> 站在门后面的白明川顺手把门拉开，接着便叫道： </s> “噢，是润叶嘛！你什么时候回来的？你爸也正在这里呢！” </s> 田福堂一看是自家的女儿，赶紧走过来，问他： </s> “坐顺车回来的？” </s> 润叶说： </s> “是公共汽车。” </s> 徐治功一看是福堂的女儿，满脸的不高兴暂时收藏起来，笑着说：	who said "“抽烟！”"?	8	11
People: 田福堂; 润叶; 徐治功; 冯世宽; 白明川 </s> “毛主席是说过这话。但毛主席没说让咱们动不动就‘劳教’农民嘛！” </s> “这不是我的发明！这是县上冯世宽主任的政策。你觉得冯主任不对，你到上面另讨个指示来，我徐治功照办！” </s> “唉……” </s> 白明川也没什么好说的了。 </s> 过了一会，才有点痛苦地说： </s> “治功，还是稳当一点好。你记得不？咱们在高家湾下乡时，饭派在廷亮家，他们当时都快断炊了，为了招待咱两个，跑出去问邻居借了半升白面……你怎好意思就因为这么点事把人家拉到工地上劳教……” </s> 徐治功为白明川的没水平话都想笑了，说： </s> “难道共产党员因为吃了一顿饭，就连革命原则也不要了吗？” </s> “抽烟！” </s> 田福堂又掏出两根纸烟，对两位争吵的上级说： </s> “接上抽！” </s> 这时候，听见外面有人敲门。 </s> 站在门后面的白明川顺手把门拉开，接着便叫道： </s> “噢，是润叶嘛！你什么时候回来的？你爸也正在这里呢！” </s> 田福堂一看是自家的女儿，赶紧走过来，问他： </s> “坐顺车回来的？” </s> 润叶说： </s> “是公共汽车。” </s> 徐治功一看是福堂的女儿，满脸的不高兴暂时收藏起来，笑着说： </s> “你怎知道你爸在公社哩？” </s> “我不是找我爸，我来找你和白叔叔。”	who said "“接上抽！”"?	8	11
People: 田福堂; 润叶; 徐治功; 白明川 </s> 白明川也没什么好说的了。 </s> 过了一会，才有点痛苦地说： </s> “治功，还是稳当一点好。你记得不？咱们在高家湾下乡时，饭派在廷亮家，他们当时都快断炊了，为了招待咱两个，跑出去问邻居借了半升白面……你怎好意思就因为这么点事把人家拉到工地上劳教……” </s> 徐治功为白明川的没水平话都想笑了，说： </s> “难道共产党员因为吃了一顿饭，就连革命原则也不要了吗？” </s> “抽烟！” </s> 田福堂又掏出两根纸烟，对两位争吵的上级说： </s> “接上抽！” </s> 这时候，听见外面有人敲门。 </s> 站在门后面的白明川顺手把门拉开，接着便叫道： </s> “噢，是润叶嘛！你什么时候回来的？你爸也正在这里呢！” </s> 田福堂一看是自家的女儿，赶紧走过来，问他： </s> “坐顺车回来的？” </s> 润叶说： </s> “是公共汽车。” </s> 徐治功一看是福堂的女儿，满脸的不高兴暂时收藏起来，笑着说： </s> “你怎知道你爸在公社哩？” </s> “我不是找我爸，我来找你和白叔叔。” </s> 润叶说。 </s> “什么事？” </s> 白明川和徐治功几乎同时问。	who said "“噢，是润叶嘛！你什么时候回来的？你爸也正在这里呢！”"?	22	25
People: 田福堂; 润叶; 徐治功; 白明川 </s> “治功，还是稳当一点好。你记得不？咱们在高家湾下乡时，饭派在廷亮家，他们当时都快断炊了，为了招待咱两个，跑出去问邻居借了半升白面……你怎好意思就因为这么点事把人家拉到工地上劳教……” </s> 徐治功为白明川的没水平话都想笑了，说： </s> “难道共产党员因为吃了一顿饭，就连革命原则也不要了吗？” </s> “抽烟！” </s> 田福堂又掏出两根纸烟，对两位争吵的上级说： </s> “接上抽！” </s> 这时候，听见外面有人敲门。 </s> 站在门后面的白明川顺手把门拉开，接着便叫道： </s> “噢，是润叶嘛！你什么时候回来的？你爸也正在这里呢！” </s> 田福堂一看是自家的女儿，赶紧走过来，问他： </s> “坐顺车回来的？” </s> 润叶说： </s> “是公共汽车。” </s> 徐治功一看是福堂的女儿，满脸的不高兴暂时收藏起来，笑着说： </s> “你怎知道你爸在公社哩？” </s> “我不是找我爸，我来找你和白叔叔。” </s> 润叶说。 </s> “什么事？” </s> 白明川和徐治功几乎同时问。 </s> 田福堂也不知他女儿找公社领导有什么事，站在旁边一脸的迷惑。 </s> 润叶接着就把她二爸的信递给了白明川。	who said "“坐顺车回来的？”"?	8	11
People: 田福堂; 润叶; 徐治功; 白明川 </s> “难道共产党员因为吃了一顿饭，就连革命原则也不要了吗？” </s> “抽烟！” </s> 田福堂又掏出两根纸烟，对两位争吵的上级说： </s> “接上抽！” </s> 这时候，听见外面有人敲门。 </s> 站在门后面的白明川顺手把门拉开，接着便叫道： </s> “噢，是润叶嘛！你什么时候回来的？你爸也正在这里呢！” </s> 田福堂一看是自家的女儿，赶紧走过来，问他： </s> “坐顺车回来的？” </s> 润叶说： </s> “是公共汽车。” </s> 徐治功一看是福堂的女儿，满脸的不高兴暂时收藏起来，笑着说： </s> “你怎知道你爸在公社哩？” </s> “我不是找我爸，我来找你和白叔叔。” </s> 润叶说。 </s> “什么事？” </s> 白明川和徐治功几乎同时问。 </s> 田福堂也不知他女儿找公社领导有什么事，站在旁边一脸的迷惑。 </s> 润叶接着就把她二爸的信递给了白明川。 </s> 白明川拆开信，看见上面写着——明川、治功二同志： </s> 你们好。	who said "“是公共汽车。”"?	13	15
People: 田福堂; 润叶; 王满银; 徐治功; 白明川 </s> 田福堂又掏出两根纸烟，对两位争吵的上级说： </s> “接上抽！” </s> 这时候，听见外面有人敲门。 </s> 站在门后面的白明川顺手把门拉开，接着便叫道： </s> “噢，是润叶嘛！你什么时候回来的？你爸也正在这里呢！” </s> 田福堂一看是自家的女儿，赶紧走过来，问他： </s> “坐顺车回来的？” </s> 润叶说： </s> “是公共汽车。” </s> 徐治功一看是福堂的女儿，满脸的不高兴暂时收藏起来，笑着说： </s> “你怎知道你爸在公社哩？” </s> “我不是找我爸，我来找你和白叔叔。” </s> 润叶说。 </s> “什么事？” </s> 白明川和徐治功几乎同时问。 </s> 田福堂也不知他女儿找公社领导有什么事，站在旁边一脸的迷惑。 </s> 润叶接着就把她二爸的信递给了白明川。 </s> 白明川拆开信，看见上面写着——明川、治功二同志： </s> 你们好。 </s> 据反映，你社罐子村社员王满银因贩了几包老鼠药，现被押到双水村公社农田基建工地“劳教”。 </s> 如此人再无其它问题，我意可严肃教育一下，让其回队去。	who said "“你怎知道你爸在公社哩？”"?	22	25
People: 田福堂; 润叶; 王满银; 徐治功; 白明川 </s> “接上抽！” </s> 这时候，听见外面有人敲门。 </s> 站在门后面的白明川顺手把门拉开，接着便叫道： </s> “噢，是润叶嘛！你什么时候回来的？你爸也正在这里呢！” </s> 田福堂一看是自家的女儿，赶紧走过来，问他： </s> “坐顺车回来的？” </s> 润叶说： </s> “是公共汽车。” </s> 徐治功一看是福堂的女儿，满脸的不高兴暂时收藏起来，笑着说： </s> “你怎知道你爸在公社哩？” </s> “我不是找我爸，我来找你和白叔叔。” </s> 润叶说。 </s> “什么事？” </s> 白明川和徐治功几乎同时问。 </s> 田福堂也不知他女儿找公社领导有什么事，站在旁边一脸的迷惑。 </s> 润叶接着就把她二爸的信递给了白明川。 </s> 白明川拆开信，看见上面写着——明川、治功二同志： </s> 你们好。 </s> 据反映，你社罐子村社员王满银因贩了几包老鼠药，现被押到双水村公社农田基建工地“劳教”。 </s> 如此人再无其它问题，我意可严肃教育一下，让其回队去。 </s> 对于类似其他人员的问题，也望你们能慎重处理，严格执行党的一贯政策，切不可随意行事。	who said "“我不是找我爸，我来找你和白叔叔。”"?	13	15
People: 田福堂; 润叶; 王满银; 徐治功; 白明川 </s> 站在门后面的白明川顺手把门拉开，接着便叫道： </s> “噢，是润叶嘛！你什么时候回来的？你爸也正在这里呢！” </s> 田福堂一看是自家的女儿，赶紧走过来，问他： </s> “坐顺车回来的？” </s> 润叶说： </s> “是公共汽车。” </s> 徐治功一看是福堂的女儿，满脸的不高兴暂时收藏起来，笑着说： </s> “你怎知道你爸在公社哩？” </s> “我不是找我爸，我来找你和白叔叔。” </s> 润叶说。 </s> “什么事？” </s> 白明川和徐治功几乎同时问。 </s> 田福堂也不知他女儿找公社领导有什么事，站在旁边一脸的迷惑。 </s> 润叶接着就把她二爸的信递给了白明川。 </s> 白明川拆开信，看见上面写着——明川、治功二同志： </s> 你们好。 </s> 据反映，你社罐子村社员王满银因贩了几包老鼠药，现被押到双水村公社农田基建工地“劳教”。 </s> 如此人再无其它问题，我意可严肃教育一下，让其回队去。 </s> 对于类似其他人员的问题，也望你们能慎重处理，严格执行党的一贯政策，切不可随意行事。 </s> 这是我个人的意见，请你们二位酌处。 </s> 此致敬礼！	who said "“什么事？”"?	27	30
People: 田福堂; 润叶; 田福军; 王满银; 兰花; 徐治功; 白明川 </s> 你们好。 </s> 据反映，你社罐子村社员王满银因贩了几包老鼠药，现被押到双水村公社农田基建工地“劳教”。 </s> 如此人再无其它问题，我意可严肃教育一下，让其回队去。 </s> 对于类似其他人员的问题，也望你们能慎重处理，严格执行党的一贯政策，切不可随意行事。 </s> 这是我个人的意见，请你们二位酌处。 </s> 此致敬礼！ </s> 田福军白明川看完信后，就交给了徐治功。 </s> 徐治功也很快把信看完了。 </s> 两个人一时间都不言传，各抽各的纸烟。 </s> 另一边，田福堂还不知内情，偷偷问女儿： </s> “什么事？” </s> 润叶对父亲说： </s> “我二爸写信，让把兰花的女婿放了。” </s> “你二爸怎知道这事哩？” </s> 田福堂敏感地问女儿。 </s> “我也不知道。大概是罐子村的什么人反映的。” </s> 可爱的润叶对父亲撒谎说。 </s> “那你是专门为这事回来的？” </s> “不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。” </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功：	who said "“什么事？”"?	8	11
People: 田福堂; 润叶; 田福军; 王满银; 兰花; 徐治功; 白明川 </s> 如此人再无其它问题，我意可严肃教育一下，让其回队去。 </s> 对于类似其他人员的问题，也望你们能慎重处理，严格执行党的一贯政策，切不可随意行事。 </s> 这是我个人的意见，请你们二位酌处。 </s> 此致敬礼！ </s> 田福军白明川看完信后，就交给了徐治功。 </s> 徐治功也很快把信看完了。 </s> 两个人一时间都不言传，各抽各的纸烟。 </s> 另一边，田福堂还不知内情，偷偷问女儿： </s> “什么事？” </s> 润叶对父亲说： </s> “我二爸写信，让把兰花的女婿放了。” </s> “你二爸怎知道这事哩？” </s> 田福堂敏感地问女儿。 </s> “我也不知道。大概是罐子村的什么人反映的。” </s> 可爱的润叶对父亲撒谎说。 </s> “那你是专门为这事回来的？” </s> “不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。” </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功： </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？”	who said "“我二爸写信，让把兰花的女婿放了。”"?	13	15
People: 田福堂; 润叶; 田福军; 王满银; 兰花; 徐治功; 白明川 </s> 对于类似其他人员的问题，也望你们能慎重处理，严格执行党的一贯政策，切不可随意行事。 </s> 这是我个人的意见，请你们二位酌处。 </s> 此致敬礼！ </s> 田福军白明川看完信后，就交给了徐治功。 </s> 徐治功也很快把信看完了。 </s> 两个人一时间都不言传，各抽各的纸烟。 </s> 另一边，田福堂还不知内情，偷偷问女儿： </s> “什么事？” </s> 润叶对父亲说： </s> “我二爸写信，让把兰花的女婿放了。” </s> “你二爸怎知道这事哩？” </s> 田福堂敏感地问女儿。 </s> “我也不知道。大概是罐子村的什么人反映的。” </s> 可爱的润叶对父亲撒谎说。 </s> “那你是专门为这事回来的？” </s> “不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。” </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功： </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？” </s> 明川又问他。	who said "“你二爸怎知道这事哩？”"?	8	11
People: 田福堂; 润叶; 田福军; 王满银; 兰花; 徐治功; 白明川 </s> 此致敬礼！ </s> 田福军白明川看完信后，就交给了徐治功。 </s> 徐治功也很快把信看完了。 </s> 两个人一时间都不言传，各抽各的纸烟。 </s> 另一边，田福堂还不知内情，偷偷问女儿： </s> “什么事？” </s> 润叶对父亲说： </s> “我二爸写信，让把兰花的女婿放了。” </s> “你二爸怎知道这事哩？” </s> 田福堂敏感地问女儿。 </s> “我也不知道。大概是罐子村的什么人反映的。” </s> 可爱的润叶对父亲撒谎说。 </s> “那你是专门为这事回来的？” </s> “不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。” </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功： </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？” </s> 明川又问他。 </s> “牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！” </s> 徐治功把球一脚踢给了白明川。	who said "“我也不知道。大概是罐子村的什么人反映的。”"?	13	15
People: 田福堂; 润叶; 王满银; 兰花; 徐治功; 白明川 </s> 徐治功也很快把信看完了。 </s> 两个人一时间都不言传，各抽各的纸烟。 </s> 另一边，田福堂还不知内情，偷偷问女儿： </s> “什么事？” </s> 润叶对父亲说： </s> “我二爸写信，让把兰花的女婿放了。” </s> “你二爸怎知道这事哩？” </s> 田福堂敏感地问女儿。 </s> “我也不知道。大概是罐子村的什么人反映的。” </s> 可爱的润叶对父亲撒谎说。 </s> “那你是专门为这事回来的？” </s> “不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。” </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功： </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？” </s> 明川又问他。 </s> “牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！” </s> 徐治功把球一脚踢给了白明川。 </s> 白明川想了一下，只好说： </s> “那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！”	who said "“那你是专门为这事回来的？”"?	8	11
People: 田福堂; 润叶; 王满银; 兰花; 徐治功; 白明川 </s> 两个人一时间都不言传，各抽各的纸烟。 </s> 另一边，田福堂还不知内情，偷偷问女儿： </s> “什么事？” </s> 润叶对父亲说： </s> “我二爸写信，让把兰花的女婿放了。” </s> “你二爸怎知道这事哩？” </s> 田福堂敏感地问女儿。 </s> “我也不知道。大概是罐子村的什么人反映的。” </s> 可爱的润叶对父亲撒谎说。 </s> “那你是专门为这事回来的？” </s> “不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。” </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功： </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？” </s> 明川又问他。 </s> “牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！” </s> 徐治功把球一脚踢给了白明川。 </s> 白明川想了一下，只好说： </s> “那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！” </s> 白明川说着便拿起了电话，让话务员给他接公社医院。	who said "“不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。”"?	13	15
People: 田福堂; 润叶; 王满银; 兰花; 徐治功; 白明川 </s> 润叶对父亲说： </s> “我二爸写信，让把兰花的女婿放了。” </s> “你二爸怎知道这事哩？” </s> 田福堂敏感地问女儿。 </s> “我也不知道。大概是罐子村的什么人反映的。” </s> 可爱的润叶对父亲撒谎说。 </s> “那你是专门为这事回来的？” </s> “不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。” </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功： </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？” </s> 明川又问他。 </s> “牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！” </s> 徐治功把球一脚踢给了白明川。 </s> 白明川想了一下，只好说： </s> “那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！” </s> 白明川说着便拿起了电话，让话务员给他接公社医院。 </s> “……喂，牛家沟那妇女现在怎么样？血止住了？好……我和徐主任一会就过来！” </s> 他放下话筒，对徐治功说： </s> “血止住了！”	who said "“你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？”"?	31	34
People: 田福堂; 润叶; 王满银; 兰花; 徐治功; 白明川 </s> “我二爸写信，让把兰花的女婿放了。” </s> “你二爸怎知道这事哩？” </s> 田福堂敏感地问女儿。 </s> “我也不知道。大概是罐子村的什么人反映的。” </s> 可爱的润叶对父亲撒谎说。 </s> “那你是专门为这事回来的？” </s> “不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。” </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功： </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？” </s> 明川又问他。 </s> “牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！” </s> 徐治功把球一脚踢给了白明川。 </s> 白明川想了一下，只好说： </s> “那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！” </s> 白明川说着便拿起了电话，让话务员给他接公社医院。 </s> “……喂，牛家沟那妇女现在怎么样？血止住了？好……我和徐主任一会就过来！” </s> 他放下话筒，对徐治功说： </s> “血止住了！” </s> 徐治功看来也松了一口气，说：	who said "“那其他人哩？”"?	31	34
People: 田福堂; 润叶; 王满银; 徐治功; 白明川 </s> 田福堂敏感地问女儿。 </s> “我也不知道。大概是罐子村的什么人反映的。” </s> 可爱的润叶对父亲撒谎说。 </s> “那你是专门为这事回来的？” </s> “不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。” </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功： </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？” </s> 明川又问他。 </s> “牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！” </s> 徐治功把球一脚踢给了白明川。 </s> 白明川想了一下，只好说： </s> “那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！” </s> 白明川说着便拿起了电话，让话务员给他接公社医院。 </s> “……喂，牛家沟那妇女现在怎么样？血止住了？好……我和徐主任一会就过来！” </s> 他放下话筒，对徐治功说： </s> “血止住了！” </s> 徐治功看来也松了一口气，说： </s> “那咱过去看看！” </s> 润叶马上对他们说：	who said "“牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！”"?	22	25
People: 田福堂; 润叶; 王满银; 徐治功; 白明川 </s> “那你是专门为这事回来的？” </s> “不是的！我们学校让我到石圪节小学取一份教材，二爸就让我把这封信顺路捎来了。” </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功： </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？” </s> 明川又问他。 </s> “牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！” </s> 徐治功把球一脚踢给了白明川。 </s> 白明川想了一下，只好说： </s> “那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！” </s> 白明川说着便拿起了电话，让话务员给他接公社医院。 </s> “……喂，牛家沟那妇女现在怎么样？血止住了？好……我和徐主任一会就过来！” </s> 他放下话筒，对徐治功说： </s> “血止住了！” </s> 徐治功看来也松了一口气，说： </s> “那咱过去看看！” </s> 润叶马上对他们说： </s> “我一会还要回县城去，你们能不能给我挡个顺车？米家镇到咱们县城的班车已经过去了。” </s> “你不回家了？干脆回家住上一夜，明早上再走！你妈常念叨说你不回来！” </s> 田福堂对女儿说。	who said "“那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！”"?	27	30
People: 田福堂; 润叶; 王满银; 徐治功; 白明川 </s> 润叶继续给她爸撒谎。 </s> 这时候，沉默了一会的白明川问徐治功： </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？” </s> 明川又问他。 </s> “牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！” </s> 徐治功把球一脚踢给了白明川。 </s> 白明川想了一下，只好说： </s> “那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！” </s> 白明川说着便拿起了电话，让话务员给他接公社医院。 </s> “……喂，牛家沟那妇女现在怎么样？血止住了？好……我和徐主任一会就过来！” </s> 他放下话筒，对徐治功说： </s> “血止住了！” </s> 徐治功看来也松了一口气，说： </s> “那咱过去看看！” </s> 润叶马上对他们说： </s> “我一会还要回县城去，你们能不能给我挡个顺车？米家镇到咱们县城的班车已经过去了。” </s> “你不回家了？干脆回家住上一夜，明早上再走！你妈常念叨说你不回来！” </s> 田福堂对女儿说。 </s> “我明早上有课，今天必须赶回去。” </s> “是这样的话，你还是回城里去，不能误了工作。”	who said "“……喂，牛家沟那妇女现在怎么样？血止住了？好……我和徐主任一会就过来！”"?	27	30
People: 田福堂; 润叶; 王满银; 徐治功; 白明川 </s> “你看怎办？”徐治功立刻说：“那还有什么说的！让王满银回队去不就行了？” </s> “那其他人哩？” </s> 明川又问他。 </s> “牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！” </s> 徐治功把球一脚踢给了白明川。 </s> 白明川想了一下，只好说： </s> “那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！” </s> 白明川说着便拿起了电话，让话务员给他接公社医院。 </s> “……喂，牛家沟那妇女现在怎么样？血止住了？好……我和徐主任一会就过来！” </s> 他放下话筒，对徐治功说： </s> “血止住了！” </s> 徐治功看来也松了一口气，说： </s> “那咱过去看看！” </s> 润叶马上对他们说： </s> “我一会还要回县城去，你们能不能给我挡个顺车？米家镇到咱们县城的班车已经过去了。” </s> “你不回家了？干脆回家住上一夜，明早上再走！你妈常念叨说你不回来！” </s> 田福堂对女儿说。 </s> “我明早上有课，今天必须赶回去。” </s> “是这样的话，你还是回城里去，不能误了工作。” </s> 田福堂听说是这样，也就不再劝女儿回家去了。 </s> 徐治功说：	who said "“血止住了！”"?	27	30
People: 田福堂; 润叶; 徐治功; 白明川 </s> 明川又问他。 </s> “牛家沟那个妇女病治好了，也让回去。至于其他人，总不能都放了吧？我徐治功没什么，你是一把手，你看着办！” </s> 徐治功把球一脚踢给了白明川。 </s> 白明川想了一下，只好说： </s> “那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！” </s> 白明川说着便拿起了电话，让话务员给他接公社医院。 </s> “……喂，牛家沟那妇女现在怎么样？血止住了？好……我和徐主任一会就过来！” </s> 他放下话筒，对徐治功说： </s> “血止住了！” </s> 徐治功看来也松了一口气，说： </s> “那咱过去看看！” </s> 润叶马上对他们说： </s> “我一会还要回县城去，你们能不能给我挡个顺车？米家镇到咱们县城的班车已经过去了。” </s> “你不回家了？干脆回家住上一夜，明早上再走！你妈常念叨说你不回来！” </s> 田福堂对女儿说。 </s> “我明早上有课，今天必须赶回去。” </s> “是这样的话，你还是回城里去，不能误了工作。” </s> 田福堂听说是这样，也就不再劝女儿回家去了。 </s> 徐治功说： </s> “哎呀，这过路司机我和白主任认得不多，看来只能让街上食堂的人去挡了。” </s> “也就是的。司机过路在食堂吃饭，厨师大部分都认识……是这样，治功，你干脆到食堂找个人给润叶挡车去，让我给咱到医院走一趟！”	who said "“那咱过去看看！”"?	17	20
People: 田福堂; 润叶; 徐治功; 白明川 </s> 徐治功把球一脚踢给了白明川。 </s> 白明川想了一下，只好说： </s> “那先就按你说的办吧，你负责农田基建会战。有些问题毕了咱再研究！” </s> 白明川说着便拿起了电话，让话务员给他接公社医院。 </s> “……喂，牛家沟那妇女现在怎么样？血止住了？好……我和徐主任一会就过来！” </s> 他放下话筒，对徐治功说： </s> “血止住了！” </s> 徐治功看来也松了一口气，说： </s> “那咱过去看看！” </s> 润叶马上对他们说： </s> “我一会还要回县城去，你们能不能给我挡个顺车？米家镇到咱们县城的班车已经过去了。” </s> “你不回家了？干脆回家住上一夜，明早上再走！你妈常念叨说你不回来！” </s> 田福堂对女儿说。 </s> “我明早上有课，今天必须赶回去。” </s> “是这样的话，你还是回城里去，不能误了工作。” </s> 田福堂听说是这样，也就不再劝女儿回家去了。 </s> 徐治功说： </s> “哎呀，这过路司机我和白主任认得不多，看来只能让街上食堂的人去挡了。” </s> “也就是的。司机过路在食堂吃饭，厨师大部分都认识……是这样，治功，你干脆到食堂找个人给润叶挡车去，让我给咱到医院走一趟！” </s> 白明川说。 </s> “那好！”	who said "“我一会还要回县城去，你们能不能给我挡个顺车？米家镇到咱们县城的班车已经过去了。”"?	13	15
